8,4,3.338e-05
16,4,2.0151e-05
32,4,1.7436e-05
64,4,1.0816e-05
128,4,7.5845e-05
256,4,2.3515e-05
8,32,0.000198599
16,32,0.000201753
32,32,0.000191017
64,32,0.000197748
128,32,0.000397828
256,32,0.000485711
