2,1.26126e+08
3,5.4e+08
4,9.35532e+08
5,1.37143e+09
6,1.17257e+09
7,1.89455e+09
8,1.82857e+09
9,1.96704e+09
10,1.99271e+09
11,1.83962e+09
12,2.07342e+09
13,2.09808e+09
14,2.15183e+09
15,2.16633e+09
16,9.12512e+09
17,8.19709e+09
18,7.20777e+09
19,6.2814e+09
20,5.856e+09
21,5.49212e+09
22,5.2233e+09
23,4.97425e+09
24,5.45464e+09
25,5.25346e+09
26,5.06599e+09
27,4.67832e+09
28,4.77421e+09
29,4.65781e+09
30,4.54646e+09
31,4.44871e+09
32,1.39682e+10
33,9.17078e+09
34,1.10333e+10
35,1.0218e+10
36,8.14343e+09
37,8.01729e+09
38,8.37869e+09
39,7.30903e+09
40,7.80477e+09
41,6.5796e+09
42,7.24299e+09
43,6.66411e+09
44,6.46192e+09
45,6.09557e+09
46,7.50418e+09
47,7.24803e+09
48,1.75576e+10
49,1.41198e+10
50,1.44575e+10
51,1.36874e+10
52,1.33708e+10
53,1.2025e+10
54,1.2029e+10
55,1.11008e+10
56,1.08653e+10
57,1.06472e+10
58,1.29542e+10
59,8.76818e+09
60,9.10264e+09
61,7.99611e+09
62,8.66489e+09
63,8.44938e+09
64,1.69347e+10
65,1.31415e+10
66,1.43312e+10
67,1.18425e+10
68,1.32654e+10
69,1.21156e+10
70,1.21774e+10
71,1.37399e+10
72,1.34857e+10
73,1.25499e+10
74,1.25264e+10
75,1.28752e+10
76,1.16924e+10
77,1.1726e+10
78,1.11893e+10
79,1.08388e+10
80,2.11811e+10
81,1.51047e+10
82,1.76137e+10
83,1.63311e+10
84,1.76653e+10
85,1.76573e+10
86,1.84831e+10
87,1.7309e+10
88,1.79163e+10
89,1.66333e+10
90,1.64188e+10
91,1.57387e+10
92,1.60722e+10
93,1.57952e+10
94,1.4615e+10
95,1.40588e+10
96,2.55893e+10
97,1.91533e+10
98,2.07115e+10
99,2.08064e+10
100,2.48847e+10
101,2.24876e+10
102,2.32199e+10
103,3.67576e+10
104,3.80859e+10
105,3.57426e+10
106,3.58727e+10
107,3.51103e+10
108,3.43016e+10
109,3.26182e+10
110,3.29411e+10
111,3.1615e+10
112,4.068e+10
113,2.432e+10
114,2.37371e+10
115,2.17869e+10
116,2.52934e+10
117,2.21768e+10
118,2.59779e+10
119,2.44763e+10
120,2.52588e+10
