2,6.30158e+07
3,1.32288e+08
4,1.664e+08
5,1.76704e+08
6,1.79748e+08
7,1.81767e+08
8,1.88235e+08
9,1.91662e+08
10,1.94593e+08
11,1.96685e+08
12,1.95921e+08
13,1.88359e+08
14,2.34746e+08
15,1.66265e+08
16,2.32238e+08
17,2.39172e+08
18,2.45699e+08
19,2.46169e+08
20,5.8134e+08
21,5.93153e+08
22,5.80797e+08
23,6.00483e+08
24,6.07554e+08
25,5.98006e+08
26,5.15566e+08
27,2.36095e+08
28,2.63689e+08
29,3.01271e+08
30,3.00857e+08
31,3.0184e+08
32,3.68925e+08
33,6.06218e+08
34,3.06011e+08
35,3.83683e+08
36,5.97452e+08
37,5.78656e+08
38,6.00669e+08
39,5.98178e+08
40,5.82743e+08
41,5.68096e+08
42,5.68419e+08
43,5.49208e+08
44,5.63363e+08
45,5.65891e+08
46,5.63966e+08
47,5.23148e+08
48,5.39939e+08
49,5.32978e+08
50,5.3563e+08
51,5.39436e+08
52,5.52291e+08
53,5.72484e+08
54,5.75192e+08
55,5.79404e+08
56,5.93155e+08
57,5.98682e+08
58,6.15563e+08
59,6.29542e+08
60,6.42929e+08
61,6.50538e+08
62,6.81676e+08
63,6.7988e+08
64,6.86744e+08
65,7.0121e+08
66,6.85132e+08
67,6.95745e+08
68,6.87265e+08
69,6.74481e+08
70,6.92601e+08
71,7.10395e+08
72,7.29328e+08
73,7.42607e+08
74,7.47007e+08
75,7.53656e+08
76,7.49284e+08
77,7.55047e+08
78,7.21276e+08
79,7.40545e+08
80,7.52997e+08
81,7.3886e+08
82,7.63472e+08
83,7.49995e+08
84,7.44177e+08
85,7.56706e+08
86,7.52099e+08
87,7.5902e+08
88,7.55022e+08
89,7.41261e+08
90,7.45864e+08
91,7.641e+08
92,7.6231e+08
93,7.44238e+08
94,7.43589e+08
95,7.63008e+08
96,7.65007e+08
97,7.62169e+08
98,7.63955e+08
99,7.70867e+08
100,7.68881e+08
101,7.767e+08
102,7.70618e+08
103,7.69213e+08
104,7.67504e+08
105,7.70124e+08
106,7.70793e+08
107,7.79024e+08
108,7.78798e+08
109,3.34381e+08
110,7.38148e+08
111,7.44347e+08
112,7.62045e+08
113,7.57745e+08
114,7.57141e+08
115,7.69615e+08
116,7.54833e+08
117,7.73183e+08
118,7.76918e+08
119,7.76374e+08
120,7.80127e+08
121,7.81575e+08
122,7.67981e+08
123,7.72334e+08
124,7.75606e+08
125,7.79238e+08
126,7.66923e+08
127,7.57318e+08
128,7.83342e+08
129,7.73723e+08
130,7.7942e+08
131,7.75369e+08
132,7.6189e+08
133,7.74016e+08
134,7.75403e+08
135,7.75992e+08
136,7.73735e+08
137,7.73797e+08
138,7.71956e+08
139,7.72684e+08
140,7.74677e+08
141,7.68912e+08
142,7.73141e+08
143,7.77385e+08
144,7.77512e+08
145,7.72577e+08
146,7.8066e+08
147,7.78717e+08
148,7.77821e+08
149,7.81327e+08
150,7.7476e+08
151,7.75454e+08
152,7.71793e+08
153,7.78242e+08
154,7.80729e+08
155,7.82208e+08
156,7.74805e+08
157,7.7905e+08
158,7.77885e+08
159,7.78345e+08
160,7.78408e+08
161,7.70868e+08
162,7.80362e+08
163,7.62339e+08
164,7.78219e+08
165,7.76034e+08
166,7.80235e+08
167,7.8704e+08
168,7.84959e+08
169,7.82538e+08
170,7.76831e+08
171,7.77484e+08
172,7.75141e+08
173,7.65807e+08
174,7.67476e+08
175,7.71912e+08
176,7.80949e+08
177,7.79723e+08
178,7.80415e+08
179,7.76273e+08
180,7.77253e+08
181,7.81225e+08
182,7.75497e+08
183,7.75774e+08
184,7.82524e+08
185,7.77746e+08
186,7.7586e+08
187,7.71108e+08
188,7.6571e+08
189,7.79828e+08
190,7.76255e+08
191,7.75711e+08
192,7.83678e+08
193,7.88106e+08
194,7.77865e+08
195,7.7514e+08
196,7.7698e+08
197,7.76318e+08
198,7.79918e+08
199,7.81353e+08
200,7.81783e+08
201,7.86193e+08
202,7.7953e+08
203,7.86872e+08
204,7.75379e+08
