6.08238,0.000222446,10,10
6.15655,0.000154554,100,10
6.16572,0.000142649,1000,10
6.16666,0.000165815,10000,10
6.16675,0.00044031,100000,10
6.16676,0.001921,1000000,10
6.16676,0.0152742,10000000,10
